개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,주소,구정보,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),위생업태명,남성종사자수,여성종사자수,영업장주변구분명,등급구분명,급수시설구분명,총인원,본사종업원수,공장사무직종업원수,공장판매직종업원수,공장생산직종업원수,건물소유구분명,보증액,월세액,다중이용업소여부,시설총규모,전통업소지정번호,전통업소주된음식,홈페이지
3220000,3220000-102-2010-00013,2010-12-03,,1,영업/정상,1,영업,,,,,02  558 8799,374.26,135-924,서울특별시 강남구 역삼동 736-16 지하1층 ,강남구,6236,오로라,2021-02-22 15:12,U,40:00.0,룸살롱,202967.318,444136.9532,룸살롱,,,,,,,,,,,,,,N,374.26,,,
3220000,3220000-102-2010-00014,2010-12-08,,1,영업/정상,1,영업,,,,,,583.76,135-877,서울특별시 강남구 삼성동 143-35 ,강남구,6159,어게인1,2024-03-27 14:51,U,40:00.0,룸살롱,204604.1292,444915.4978,룸살롱,5,2,,,,,,,,,,,,N,583.76,,,
3220000,3220000-102-1999-20135,1999-09-07,,1,영업/정상,1,영업,,,,,02 4920207,250.65,135-922,서울특별시 강남구 역삼동 705-8 지하1층 ,강남구,6150,서스포,2023-08-21 14:36,U,40:00.0,룸살롱,204127.6769,444743.2561,룸살롱,0,0,유흥업소밀집지역,자율,상수도전용,,,,,,,,,N,250.65,,,
3220000,3220000-102-2008-00013,2008-08-20,,1,영업/정상,1,영업,,,,,02 5019894,338.63,135-936,서울특별시 강남구 역삼동 831-24번지 ,강남구,6242,준코뮤직타운 역삼점,2018-04-12 10:39,I,59:59.0,룸살롱,202614.8616,443629.0234,룸살롱,,,,,,,,,,,,,,N,338.63,,,
3220000,3220000-102-2000-22585,2000-10-14,,1,영업/정상,1,영업,,,,,,226.34,135-513,서울특별시 강남구 역삼동 702-25 ,강남구,6151,브라보,2023-07-05 13:33,U,40:00.0,룸살롱,204030.3431,444699.4989,룸살롱,0,0,,,,0,0,0,0,0,,0,0,N,226.34,,,
3220000,3220000-102-2013-00002,2013-06-18,,1,영업/정상,1,영업,,,,,7077223567,799.34,135-513,서울특별시 강남구 역삼동 701-1 지하2층 ,강남구,6152,글로리,2023-03-22 15:51,U,40:00.0,관광호텔나이트(디스코),203716.9381,444579.034,관광호텔나이트(디스코),0,0,,,,0,0,0,0,0,,0,0,N,799.34,,,
3220000,3220000-102-2007-00010,2007-09-20,,1,영업/정상,1,영업,,,,,02 5149555,300.79,135-831,서울특별시 강남구 논현동 237-10 지하1층 ,강남구,6109,웨이팅,2024-03-19 13:26,U,40:00.0,룸살롱,203242.4667,445211.4604,룸살롱,0,0,,,,0,0,0,0,0,,0,0,N,300.79,,,
3220000,3220000-102-2007-00011,2007-10-17,,1,영업/정상,1,영업,,,,,02  541 3111,422.48,135-952,서울특별시 강남구 청담동 53-7 지상2층 ,강남구,6071,아이리스,2023-02-13 16:36,U,40:00.0,기타,204714.7585,446852.0784,기타,0,0,,,,0,0,0,0,0,,0,0,N,422.48,,,
3220000,3220000-102-2007-00012,2007-11-08,,1,영업/정상,1,영업,,,,,,235.25,135-957,서울특별시 강남구 청담동 132-17 ,강남구,6075,아우라,2023-02-16 15:40,U,40:00.0,룸살롱,204964.3781,446579.7147,룸살롱,0,0,,,,0,0,0,0,0,,0,0,N,235.25,,,
3220000,3220000-102-2003-00010,2003-06-10,,1,영업/정상,1,영업,,,,,02 5010037,162.48,135-513,서울특별시 강남구 역삼동 703-0번지 지하1층 ,강남구,6151,다빈치,2018-11-27 16:45,U,40:00.0,룸살롱,203832.5455,444712.538,룸살롱,0,0,기타,자율,상수도전용,,,,,,,,,N,162.48,,,
3220000,3220000-102-1986-04329,1986-04-22,,1,영업/정상,1,영업,,,,,02 3443 7228,456.95,135-890,서울특별시 강남구 신사동 561-30 ,강남구,6037,콘텐츠,2024-11-27 16:16,U,40:00.0,카바레,202207.5706,446324.5871,카바레,0,0,,,,0,0,0,0,0,,0,0,Y,456.95,,,
3220000,3220000-102-1987-04264,1987-03-27,,1,영업/정상,1,영업,,,,,02 5407500,203.91,135-812,서울특별시 강남구 논현동 6-3 지층 ,강남구,6040,피크(PEAK),2024-09-13 9:58,U,40:00.0,룸살롱,202160.3319,446215.9356,룸살롱,0,0,,,,0,0,0,0,0,,0,0,N,203.91,,,
3220000,3220000-102-1987-20326,1987-04-17,,1,영업/정상,1,영업,,,,,02  555 4888,117.05,135-936,서울특별시 강남구 역삼동 831-26 ,강남구,6242,강남역,2024-06-03 17:36,U,40:00.0,카바레,202646.2252,443641.0367,카바레,0,0,,,,0,0,0,0,0,,0,0,Y,117.05,,,
3220000,3220000-102-2008-00014,2008-10-21,,1,영업/정상,1,영업,,,,,,313.99,135-876,"서울특별시 강남구 삼성동 142-29 지상2,3층 ",강남구,6160,"쌔삥 앤 하이킥 2,3",2023-12-22 14:09,U,40:00.0,룸살롱,204512.9899,444870.8103,룸살롱,0,0,,,,0,0,0,0,0,,0,0,N,313.99,,,
3220000,3220000-102-2008-00020,2008-12-03,,1,영업/정상,1,영업,,,,,02  508 8710,188.7,135-839,서울특별시 강남구 대치동 890-61 지상3층 ,강남구,6193,건전지 4 (four),2025-01-17 16:57,U,40:00.0,룸살롱,204579.5953,444698.3933,룸살롱,0,0,,,,0,0,0,0,0,,0,0,N,188.7,,,
3220000,3220000-102-1999-20891,1999-12-08,,1,영업/정상,1,영업,,,,,02 5424350,284.8,135-957,서울특별시 강남구 청담동 125-16번지 ,강남구,6013,타임즈,2019-03-12 14:00,U,40:00.0,카바레,204526.0821,446991.1995,카바레,,,,,,,,,,,,,,N,284.8,,,
3220000,3220000-102-1999-20896,1999-12-09,,1,영업/정상,1,영업,,,,,02 5142986,387.76,135-545,서울특별시 강남구 논현동 200-6 지하1층 ,강남구,6120,우미관,2023-12-26 12:59,U,40:00.0,고고(디스코)클럽,202142.9002,444753.6759,고고(디스코)클럽,0,0,,,,0,0,0,0,0,,0,0,Y,387.76,,,
3220000,3220000-102-1999-20955,1999-12-16,,1,영업/정상,1,영업,,,,,,161.23,135-957,서울특별시 강남구 청담동 124-5 양원빌딩 ,강남구,6012,헤리티지,2024-02-19 16:23,U,40:00.0,카바레,204294.5,446955.0502,카바레,0,0,,,,0,0,0,0,0,,0,0,Y,161.23,,,
3220000,3220000-102-1999-20986,1999-12-21,,1,영업/정상,1,영업,,,,,,146.9,135-915,서울특별시 강남구 역삼동 678-8번지 ,강남구,6141,아뜰리에,2018-11-27 16:51,U,40:00.0,룸살롱,203337.1962,444489.7009,룸살롱,,,,,,,,,,,,,,N,146.9,,,
3220000,3220000-102-2003-00014,2003-09-18,,1,영업/정상,1,영업,,,,,220527007,197.37,135-876,서울특별시 강남구 삼성동 141-20 지상7층 ,강남구,6162,캐슬(Castle),2024-07-22 12:55,U,40:00.0,룸살롱,204275.04,444780.035,룸살롱,0,0,유흥업소밀집지역,기타,상수도전용,0,0,0,0,0,,0,0,Y,197.37,,,
3220000,3220000-102-1986-20327,1986-05-26,,1,영업/정상,1,영업,,,,,02 5543555,364.32,135-933,서울특별시 강남구 역삼동 822-5 지하2층 ,강남구,6134,에어링,2024-03-26 15:14,U,40:00.0,룸살롱,202518.3741,444076.445,룸살롱,0,0,,,,0,0,0,0,0,,0,0,N,364.32,,,
3220000,3220000-102-1999-21004,1999-12-23,,1,영업/정상,1,영업,,,,,02 5441644,360.67,135-812,서울특별시 강남구 논현동 7-1 지하2층 ,강남구,6040,페이스,2024-10-31 17:47,U,40:00.0,룸살롱,202298.0488,446281.5131,룸살롱,0,0,,,,0,0,0,0,0,,0,0,N,360.67,,,
3220000,3220000-102-2001-23850,2001-08-23,,1,영업/정상,1,영업,,,,,,88.2,135-818,서울특별시 강남구 논현동 84 지하1층 ,강남구,6053,홈구장,2020-09-03 13:48,U,40:00.0,비어(바)살롱,203008.1465,446054.4113,비어(바)살롱,,,,,,,,,,,,,,N,88.2,,,
3220000,3220000-102-2001-23852,2001-09-03,,1,영업/정상,1,영업,,,,,,262.8,135-957,서울특별시 강남구 청담동 125-12 지하1층 ,강남구,6013,플러스82(PLUS82),2024-10-25 11:17,U,40:00.0,룸살롱,204582.1872,446992.0897,룸살롱,0,0,유흥업소밀집지역,,,0,0,0,0,0,,0,0,N,262.8,,,
3220000,3220000-102-2001-23853,2001-09-04,,1,영업/정상,1,영업,,,,,,364.42,135-913,서울특별시 강남구 역삼동 650-1 ,강남구,6135,릿지(ritzy),2023-12-07 12:19,U,40:00.0,룸살롱,202977.645,444997.25,룸살롱,0,0,,,,0,0,0,0,0,,0,0,N,364.42,,,
3220000,3220000-102-1987-04396,1987-05-09,,1,영업/정상,1,영업,,,,,02  547 6077,1089.1,135-824,서울특별시 강남구 논현동 151-30번지 ,강남구,6116,에비앙,2019-09-26 9:22,U,40:00.0,룸살롱,202708.4244,445478.9509,룸살롱,,,,,,,,,,,,,,N,1089.1,,,
3220000,3220000-102-2010-00002,2010-02-01,,1,영업/정상,1,영업,,,,,,313.45,135-920,"서울특별시 강남구 역삼동 718-14 지상1,2층 ",강남구,6220,식스(SIX),2022-09-20 16:17,U,40:00.0,룸살롱,203409.113,444284.1838,룸살롱,,,,,,,,,,,,,,N,313.45,,,
3220000,3220000-102-2010-00004,2010-04-14,,1,영업/정상,1,영업,,,,,566 9039,192.69,135-920,서울특별시 강남구 역삼동 718-16 ,강남구,6220,콰트로,2024-11-21 12:00,U,40:00.0,룸살롱,203421.6952,444309.6742,룸살롱,,,기타,기타,상수도전용,,,,,,,,,N,192.69,,,
3220000,3220000-102-2011-00011,2011-06-24,,1,영업/정상,1,영업,,,,,,298.54,135-876,"서울특별시 강남구 삼성동 141-20 지상2,3층 ",강남구,6162,주유소,2024-03-14 14:36,U,40:00.0,룸살롱,204275.04,444780.035,룸살롱,,,기타,기타,상수도전용,,,,,,,,,N,298.54,,,
3220000,3220000-102-2010-00009,2010-09-08,,1,영업/정상,1,영업,,,,,02 5083044,273.84,135-877,서울특별시 강남구 삼성동 143-29 지하1층 ,강남구,6159,엠(M)노래밤,2022-02-10 16:50,U,40:00.0,룸살롱,204721.9833,444955.6699,룸살롱,0,0,,,,0,0,0,0,0,,0,0,N,273.84,,,
3220000,3220000-102-2000-22662,2000-11-03,,1,영업/정상,1,영업,,,,,02 5584110,210.55,135-915,서울특별시 강남구 역삼동 678-32 ,강남구,6141,엠 레클리,2022-06-17 12:04,U,40:00.0,룸살롱,203354.5711,444416.4865,룸살롱,,,,,,,,,,,,,,N,210.55,,,
3220000,3220000-102-2000-22794,2000-11-30,,1,영업/정상,1,영업,,,,,02 5454479,147.45,135-517,서울특별시 강남구 청담동 98-6 ,강남구,6015,베를린,2023-03-17 9:54,U,40:00.0,룸살롱,204030.1985,446914.8238,룸살롱,0,0,,,,0,0,0,0,0,,0,0,N,147.45,,,
3220000,3220000-102-2000-22850,2000-12-11,,1,영업/정상,1,영업,,,,,,224.22,135-996,서울특별시 강남구 논현동 211-20 ,강남구,6105,루트플러스,2023-06-12 16:15,U,40:00.0,룸살롱,203014.3664,445788.9816,룸살롱,,,,,,,,,,,,,,N,224.22,,,
3220000,3220000-102-2000-22852,2000-12-12,,1,영업/정상,1,영업,,,,,,94.46,135-877,서울특별시 강남구 삼성동 144-21 ,강남구,6158,블루문,2022-07-07 12:19,U,40:00.0,룸살롱,204786.1826,444965.8725,룸살롱,,,,,,,,,,,,,,N,94.46,,,
3220000,3220000-102-2008-00003,2008-03-14,,1,영업/정상,1,영업,,,,,205082754,502.94,135-915,"서울특별시 강남구 역삼동 678-33 지하1층, 지하2층 ",강남구,6141,루이즈,2022-09-30 12:39,U,40:00.0,룸살롱,203336.595,444409.025,룸살롱,0,0,,,,0,0,0,0,0,,0,0,N,502.94,,,
3220000,3220000-102-1983-04324,1983-04-30,,1,영업/정상,1,영업,,,,,02  5476082,987,135-868,서울특별시 강남구 삼성동 45-10 지상1~2층 ,강남구,6096,피터팬,2022-09-20 15:06,U,40:00.0,룸살롱,204324.2634,445580.1875,룸살롱,,,,,,,,,,,,,,N,987,,,
3220000,3220000-102-2000-21697,2000-05-04,,1,영업/정상,1,영업,,,,,234443393,262.27,135-826,서울특별시 강남구 논현동 192-21 오헤븐 빌딩 ,강남구,6122,나인,2024-03-21 15:59,U,40:00.0,룸살롱,202862.8747,445020.8119,룸살롱,0,0,,,,0,0,0,0,0,,0,0,Y,262.27,,,
3220000,3220000-102-2006-00008,2006-08-29,,1,영업/정상,1,영업,,,,,,485.97,135-913,서울특별시 강남구 역삼동 653 ,강남구,6135,클라쓰,2024-05-28 14:26,U,40:00.0,룸살롱,203248.0552,445099.5427,룸살롱,0,0,,,,0,0,0,0,0,,0,0,N,485.97,,,
3220000,3220000-102-2006-00010,2006-09-20,,1,영업/정상,1,영업,,,,,,682.58,135-936,서울특별시 강남구 역삼동 832-7 지하2층 ,강남구,6252,플러팅,2024-07-01 17:46,U,40:00.0,룸살롱,202667.5512,443299.2181,룸살롱,,,,,,,,,,,,,,N,682.58,,,
3220000,3220000-102-2006-00011,2006-10-17,,1,영업/정상,1,영업,,,,,02 5088785,197.99,135-839,서울특별시 강남구 대치동 890-61 지상4층 ,강남구,6193,건전지 3 (three),2025-01-17 16:52,U,40:00.0,룸살롱,204579.5953,444698.3933,룸살롱,0,0,,,,0,0,0,0,0,,0,0,N,197.99,,,
3220000,3220000-102-2006-00004,2006-04-24,,1,영업/정상,1,영업,,,,,02 5576092,182.92,135-877,서울특별시 강남구 삼성동 143-12 지하1층 ,강남구,6159,이세븐,2023-08-21 15:00,U,40:00.0,룸살롱,204671.1594,444985.8731,룸살롱,0,0,기타,자율,상수도전용,,,,,,,,,N,182.92,,,
3220000,3220000-102-2006-00005,2006-06-08,,1,영업/정상,1,영업,,,,,,705.24,135-839,"서울특별시 강남구 대치동 890-61 지하1,2층 ",강남구,6193,건전지2,2025-01-17 16:43,U,40:00.0,룸살롱,204579.5953,444698.3933,룸살롱,0,0,,,,0,0,0,0,0,,0,0,N,705.24,,,
3220000,3220000-102-2006-00006,2006-06-08,,1,영업/정상,1,영업,,,,,,709.44,135-839,"서울특별시 강남구 대치동 890-33 지하1층, 지하2층 ",강남구,6193,건전지1,2025-01-17 16:46,U,40:00.0,룸살롱,204574.6161,444711.0237,룸살롱,0,0,,,,0,0,0,0,0,,0,0,N,709.44,,,
3220000,3220000-102-2005-00004,2005-06-18,,1,영업/정상,1,영업,,,,,,533.16,135-876,"서울특별시 강남구 삼성동 142-29 지상 4,5,6층 ",강남구,6160,"쌔삥 앤 하이킥 4,5,6",2023-12-22 14:11,U,40:00.0,룸살롱,204512.9899,444870.8103,룸살롱,0,0,,,,0,0,0,0,0,,0,0,N,533.16,,,
3220000,3220000-102-2004-00009,2004-10-19,,1,영업/정상,1,영업,,,,,,167.89,135-915,서울특별시 강남구 역삼동 678-17 지하1층 ,강남구,6141,더크리드 CREED,2023-11-09 14:24,U,40:00.0,룸살롱,203398.1212,444475.5207,룸살롱,0,0,,,,,,,,,,,,N,167.89,,,
3220000,3220000-102-2001-23585,2001-06-04,,1,영업/정상,1,영업,,,,,,229.92,135-867,서울특별시 강남구 삼성동 37-15,강남구,6097,누드(NXDE),2025-04-01 16:18,U,03:00.0,룸살롱,203907.405,445414.65,,,,,,,,,,,,,,,,,,,
3220000,3220000-102-2004-00012,2004-12-23,,1,영업/정상,1,영업,,,,,02 5557383,732.49,135-915,"서울특별시 강남구 역삼동 678-31 지하1층, 지상1,2,3,4층 ",강남구,,좋은날,2021-09-24 18:19,U,40:00.0,룸살롱,203376.5215,444425.5301,룸살롱,0,0,,,,0,0,0,0,0,,0,0,N,732.49,,,
3220000,3220000-102-2004-00013,2004-12-30,,1,영업/정상,1,영업,,,,,02 5643880,918.9,135-915,"서울특별시 강남구 역삼동 678-21 지상1,2,3층 ",강남구,6141,오렌지,2022-01-11 17:30,U,40:00.0,룸살롱,203322.1077,444444.1142,룸살롱,,,,,,,,,,,,,,N,918.9,,,
3220000,3220000-102-1984-04272,1984-07-14,,1,영업/정상,1,영업,,,,,02 5687207,518,135-080,"서울특별시 강남구 역삼동 702-16 ,17 ",강남구,6151,에프원,2023-11-23 16:12,U,40:00.0,룸살롱,203950.1259,444674.7982,룸살롱,0,0,,,,0,0,0,0,0,,0,0,N,518,,,
3220000,3220000-102-2000-21783,2000-05-15,,1,영업/정상,1,영업,,,,,,571.56,135-889,서울특별시 강남구 신사동 539-10 ,강남구,6036,화이트,2024-06-24 15:31,U,40:00.0,룸살롱,202113.23,446271.8976,룸살롱,0,0,,,,0,0,0,0,0,,0,0,N,571.56,,,
3220000,3220000-102-2000-21790,2000-05-16,,1,영업/정상,1,영업,,,,,,400.94,135-545,서울특별시 강남구 논현동 204-4 지상1층 ,강남구,6121,멕시멈,2023-02-24 16:11,U,40:00.0,룸살롱,202526.5569,444894.426,룸살롱,,,,,,,,,,,,,,N,400.94,,,
3220000,3220000-102-2000-21508,2000-04-03,,1,영업/정상,1,영업,,,,,,297.36,135-907,서울특별시 강남구 역삼동 601-18 ,강남구,6123,괜찬아,2020-06-26 13:13,U,40:00.0,룸살롱,202266.9287,444719.0753,룸살롱,,,,,,,,,,,,,,N,297.36,,,
3220000,3220000-102-2005-00006,2005-06-18,,1,영업/정상,1,영업,,,,,,355.44,135-876,서울특별시 강남구 삼성동 142-29 7~8층 ,강남구,6160,"쌔삥 앤 하이킥 7,8",2023-12-22 14:12,U,40:00.0,룸살롱,204512.9899,444870.8103,룸살롱,0,0,,,,0,0,0,0,0,,0,0,N,355.44,,,
3220000,3220000-102-2005-00012,2005-12-15,,1,영업/정상,1,영업,,,,,234408233,264.15,135-832,서울특별시 강남구 논현동 248-7 지하1층 ,강남구,6098,멀리건2,2024-02-15 16:44,U,40:00.0,룸살롱,203102.075,445751.652,룸살롱,,,,,,,,,,,,,,N,264.15,,,
3220000,3220000-102-2005-00015,2005-12-28,,1,영업/정상,1,영업,,,,,,799.39,135-952,서울특별시 강남구 청담동 53-7 신관 지하1층 ,강남구,6071,청담나이트클럽,2024-09-30 14:43,U,40:00.0,관광호텔나이트(디스코),204714.7585,446852.0784,관광호텔나이트(디스코),0,0,,,,0,0,0,0,0,,0,0,N,799.39,,,
3220000,3220000-102-1984-04298,1984-02-11,,1,영업/정상,1,영업,,,,,02 5662379,504.14,135-936,서울특별시 강남구 역삼동 831-42 오성빌딩 ,강남구,6242,레이스,2024-12-19 15:45,U,40:00.0,룸살롱,202700.5362,443520.4098,룸살롱,0,0,,,,0,0,0,0,0,,0,0,N,504.14,,,
3220000,3220000-102-2000-21167,2000-01-21,,1,영업/정상,1,영업,,,,,,124.01,135-935,서울특별시 강남구 역삼동 826-8번지 지하1층 ,강남구,6241,개구쟁이,2010-09-27 17:15,I,59:59.0,룸살롱,202540.1232,443749.2466,룸살롱,0,0,유흥업소밀집지역,자율,상수도전용,,,,,,,,,N,124.01,,,
3220000,3220000-102-2006-00001,2006-01-18,,1,영업/정상,1,영업,,,,,,462.84,135-920,서울특별시 강남구 역삼동 718-14 지상 3~5층 ,강남구,6220,세븐(SEVEN),2022-08-22 16:20,U,40:00.0,기타,203409.113,444284.1838,기타,,,,,,,,,,,,,,N,462.84,,,
3220000,3220000-102-1983-04349,1983-07-30,,1,영업/정상,1,영업,,,,,02  516 0407,285.97,135-830,서울특별시 강남구 논현동 242-53번지 가헌빌딩 ,강남구,6099,봄,2018-05-16 12:35,I,59:59.0,룸살롱,203609.925,445913.6908,룸살롱,,,,,,,,,,,,,,Y,285.97,,,
3220000,3220000-102-2020-00001,2020-01-30,,1,영업/정상,1,영업,,,,,,393.06,135-924,서울특별시 강남구 역삼동 736-35 프리즘빌딩 ,강남구,6236,필드,2020-07-14 17:09,U,40:00.0,룸살롱,203017.9389,444112.1793,룸살롱,,,,,,,,,,,,,,N,393.06,,,
3220000,3220000-102-2021-00004,2021-11-26,,1,영업/정상,1,영업,,,,,,447.39,135-892,서울특별시 강남구 신사동 587-1 선샤인호텔 별관 1층 ,강남구,6026,게임,2021-11-26 13:43,I,22:43.0,룸살롱,202471.5362,446478.945,룸살롱,0,0,주택가주변,,,0,0,0,0,0,,0,0,Y,447.39,,,
3220000,3220000-102-2021-00005,2021-11-26,,1,영업/정상,1,영업,,,,,,802.66,135-892,"서울특별시 강남구 신사동 587-1 선샤인호텔 별관2,3층 ",강남구,6026,레이블,2025-02-27 14:46,U,40:00.0,룸살롱,202471.5362,446478.945,룸살롱,0,0,,,,0,0,0,0,0,,0,0,Y,802.66,,,
3220000,3220000-102-2022-00002,2022-04-20,,1,영업/정상,1,영업,,,,,,202.02,135-821,서울특별시 강남구 논현동 118-17 세한빌딩 지하1층 ,강남구,6060,두꺼비,2024-08-02 13:24,U,40:00.0,룸살롱,203483.6494,446102.2361,룸살롱,0,0,학교정화(상대),,상수도전용,0,0,0,0,0,,0,0,N,202.02,,,
3220000,3220000-102-2019-00002,2019-04-24,,1,영업/정상,1,영업,,,,,,806.9,135-920,서울특별시 강남구 역삼동 719-18 시티타워 6-10층 ,강남구,6221,애플(AppIe),2022-02-24 17:48,U,40:00.0,룸살롱,203557.913,444347.5528,룸살롱,0,0,,,,0,0,0,0,0,,0,0,N,806.9,,,
3220000,3220000-102-2019-00001,2019-04-17,,1,영업/정상,1,영업,,,,,,409.04,135-935,서울특별시 강남구 역삼동 826-41 지하1층 ,강남구,6241,링코노래타운 강남역삼점,2024-03-21 16:23,U,40:00.0,룸살롱,202581.4534,443739.1683,룸살롱,0,0,,,,0,0,0,0,0,,0,0,N,409.04,,,
3220000,3220000-102-2022-00001,2022-04-15,,1,영업/정상,1,영업,,,,,,539.29,135-887,서울특별시 강남구 신사동 502-11 영일빌딩 ,강남구,6035,2%,2024-06-10 9:14,U,40:00.0,룸살롱,201684.7048,446105.859,룸살롱,0,0,,,,0,0,0,0,0,,0,0,N,539.29,,,
3220000,3220000-102-2019-00008,2019-09-27,,1,영업/정상,1,영업,,,,,,242.57,135-877,서울특별시 강남구 삼성동 143-27 ,강남구,6159,씨엔엔CNN,2023-01-06 16:45,U,40:00.0,룸살롱,204738.8653,444986.1082,룸살롱,0,0,유흥업소밀집지역,,,0,0,0,0,0,,0,0,N,242.57,,,
3220000,3220000-102-2019-00007,2019-09-24,,1,영업/정상,1,영업,,,,,25183929,370.8,135-832,서울특별시 강남구 논현동 248-7 임피리얼 팰리스호텔 ,강남구,6098,알파벳,2024-02-15 16:30,U,40:00.0,룸살롱,203102.075,445751.652,룸살롱,,,,,,,,,,,,,,N,370.8,,,
3220000,3220000-102-2019-00009,2019-10-02,,1,영업/정상,1,영업,,,,,,819.03,135-952,서울특별시 강남구 청담동 52-3번지 프리마호텔 ,강남구,6071,무인,2020-03-13 17:21,U,40:00.0,고고(디스코)클럽,204549.9988,446895.0289,고고(디스코)클럽,,,,,,,,,,,,,,N,819.03,,,
3220000,3220000-102-2019-00005,2019-09-17,,1,영업/정상,1,영업,,,,,,249.46,135-877,서울특별시 강남구 삼성동 143-27 ,강남구,6159,씨엔엔CNN5,2023-01-06 16:31,U,40:00.0,룸살롱,204738.8653,444986.1082,룸살롱,,,유흥업소밀집지역,,상수도전용,,,,,,,,,N,249.46,,,
3220000,3220000-102-2024-00005,2024-10-10,,1,영업/정상,1,영업,,,,,,383.5,135-911,서울특별시 강남구 역삼동 648-3 ,강남구,6133,미술관,2024-10-08 22:45,I,12:32.0,룸살롱,202731.8841,444237.1288,룸살롱,0,0,,,,0,0,0,0,0,,0,0,N,383.5,,,
3220000,3220000-102-2019-00014,2019-12-11,,1,영업/정상,1,영업,,,,,,94.47,135-877,서울특별시 강남구 삼성동 143-19 퍼시픽빌딩 ,강남구,6159,팡팡,2023-05-30 15:02,U,40:00.0,룸살롱,204596.8615,444933.7369,룸살롱,,,유흥업소밀집지역,,,,,,,,,,,N,94.47,,,
3220000,3220000-102-2019-00010,2019-10-25,,1,영업/정상,1,영업,,,,,,180.43,135-513,서울특별시 강남구 역삼동 702-24 ,강남구,6151,벤자민,2022-12-06 14:44,U,40:00.0,룸살롱,204013.484,444693.0005,룸살롱,,,유흥업소밀집지역,,,,,,,,,,,N,180.43,,,
3220000,3220000-102-2019-00013,2019-11-15,,1,영업/정상,1,영업,,,,,,1123.6,135-813,서울특별시 강남구 논현동 18-2 렉스관광호텔 ,강남구,6043,오리엔탈 잭 리빈,2023-02-22 14:27,U,40:00.0,고고(디스코)클럽,201746.195,445794.05,고고(디스코)클럽,,,,,,,,,,,,,,Y,1123.6,,,
3220000,3220000-102-2024-00001,2024-06-03,,1,영업/정상,1,영업,,,,,,194.94,135-813,서울특별시 강남구 논현동 18-2 렉스관광호텔 ,강남구,6043,바지,2024-06-03 9:26,I,14:21.0,룸살롱,201746.195,445794.05,룸살롱,0,0,,,상수도전용,0,0,0,0,0,,0,0,Y,194.94,,,
3220000,3220000-102-2024-00002,2024-06-03,,1,영업/정상,1,영업,,,,,,208.69,135-813,서울특별시 강남구 논현동 18-2 렉스관광호텔 ,강남구,6043,치마,2024-06-03 9:50,I,14:21.0,룸살롱,201746.195,445794.05,룸살롱,0,0,,,,0,0,0,0,0,,0,0,Y,208.69,,,
3220000,3220000-102-2024-00004,2024-07-30,,1,영업/정상,1,영업,,,,,,96.76,135-924,서울특별시 강남구 역삼동 736-18 ,강남구,6236,엠노래밤,2024-07-30 14:28,I,13:32.0,노래클럽,202984.1238,444086.6127,노래클럽,0,0,,,,0,0,0,0,0,,0,0,N,96.76,,,
